     0.00323      0.00000      0.00000      0.00323      0.00000      0.00000      1.18782      0.32837      4.63192      2.37564      3.00000
     0.00305      0.00000      0.00000      0.00305      0.00000      0.00000      1.17658      0.32223      4.73372      2.35316      3.00000
     0.00302      0.00000      0.00000      0.00302      0.00000      0.00000      1.17465      0.32115      4.75152      2.34931      3.00000
     0.00280      0.00000      0.00000      0.00280      0.00000      0.00000      1.16108      0.31332      4.87956      2.32215      3.00000
     0.00262      0.00000      0.00000      0.00262      0.00000      0.00000      1.14880      0.30588      4.99967      2.29760      3.00000
     0.00247      0.00000      0.00000      0.00247      0.00000      0.00000      1.13763      0.29878      5.11263      2.27526      3.00000
     0.00215      0.00000      0.00000      0.00215      0.00000      0.00000      1.11288      0.28179      5.37640      2.22577      3.00000
     0.00205      0.00000      0.00000      0.00205      0.00000      0.00000      1.10395      0.27518      5.47641      2.20791      3.00000
     0.00201      0.00000      0.00000      0.00201      0.00000      0.00000      1.10125      0.27313      5.50718      2.20250      3.00000
